effect	icon	priority	icon_negative	category	is_positive_value_good
jar_adjustable_missiles__effect__acc__1__+108	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+108	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+108	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+108	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+108	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+109	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+109	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+109	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+109	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+109	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+109	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+110	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+110	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+110	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+110	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+110	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+110	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+111	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+111	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+111	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+111	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+111	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+111	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+112	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+112	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+112	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+112	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+112	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+112	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+113	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+113	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+113	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+113	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+113	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+113	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+114	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+114	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+114	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+114	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+114	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+114	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+115	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+115	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+115	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+115	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+115	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+115	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+116	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+116	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+116	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+116	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+116	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+116	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+117	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+117	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+117	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+117	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+117	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+117	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+118	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+118	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+118	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+118	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+118	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+118	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+119	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+119	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+119	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+119	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+119	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+119	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+120	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+120	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+120	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+120	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+120	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+120	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+121	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+121	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+121	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+121	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+121	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+121	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+122	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+122	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+122	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+122	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+122	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+122	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+123	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+123	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+123	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+123	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+123	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+123	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+124	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+124	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+124	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+124	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+124	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+124	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+125	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+125	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+125	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+125	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+125	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+125	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+126	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+126	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+126	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+126	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+126	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+126	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+127	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+127	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+127	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+127	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+127	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+127	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+128	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+128	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+128	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+128	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+128	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+128	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+129	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+129	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+129	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+129	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+129	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+129	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+130	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+130	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+130	general_ability.png	0	general_ability.png	campaign	true
