bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+31	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+31
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+31	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+31
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+32	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+32
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+32	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+32
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+32	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+32
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+32	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+32
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+32	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+32
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+32	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+32
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+33	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+33
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+33	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+33
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+33	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+33
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+33	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+33
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+33	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+33
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+33	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+33
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+34	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+34
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+34	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+34
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+34	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+34
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+34	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+34
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+34	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+34
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+34	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+34
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+35	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+35
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+35	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+35
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+35	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+35
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+35	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+35
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+35	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+35
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+35	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+35
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+36	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+36
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+36	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+36
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+36	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+36
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+36	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+36
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+36	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+36
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+36	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+36
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+37	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+37
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+37	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+37
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+37	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+37
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+37	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+37
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+37	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+37
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+37	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+37
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+38	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+38
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+38	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+38
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+38	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+38
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+38	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+38
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+38	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+38
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+38	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+38
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+39	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+39
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+39	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+39
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+39	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+39
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+39	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+39
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+39	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+39
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+39	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+39
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+40	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+40
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+40	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+40
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+40	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+40
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+40	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+40
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+40	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+40
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+40	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+40
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+41	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+41
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+41	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+41
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+41	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+41
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+41	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+41
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+41	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+41
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+41	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+41
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+42	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+42
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+42	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+42
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+42	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+42
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+42	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+42
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+42	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+42
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+42	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+42
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+43	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+43
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+43	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+43
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+43	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+43
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+43	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+43
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+43	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+43
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+43	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+43
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+44	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+44
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+44	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+44
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+44	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+44
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+44	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+44
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+44	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+44
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+44	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+44
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+45	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+45
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+45	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+45
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+45	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+45
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+45	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+45
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+45	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+45
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+45	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+45
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+46	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+46
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+46	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+46
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+46	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+46
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+46	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+46
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+46	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+46
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+46	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+46
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+47	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+47
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+47	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+47
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+47	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+47
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+47	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+47
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+47	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+47
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+47	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+47
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+48	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+48
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+48	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+48
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+48	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+48
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+48	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+48
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+48	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+48
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+48	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+48
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+49	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+49
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+49	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+49
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+49	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+49
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+49	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+49
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+49	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+49
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+49	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+49
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+50	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+50
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+50	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+50
