bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__5__+91	jar_adjustable_missiles__unit_set_ability__acc__5__+91
enable	jar_adjustable_missiles__effect__acc__0__+92	jar_adjustable_missiles__unit_set_ability__acc__0__+92
enable	jar_adjustable_missiles__effect__acc__1__+92	jar_adjustable_missiles__unit_set_ability__acc__1__+92
enable	jar_adjustable_missiles__effect__acc__2__+92	jar_adjustable_missiles__unit_set_ability__acc__2__+92
enable	jar_adjustable_missiles__effect__acc__3__+92	jar_adjustable_missiles__unit_set_ability__acc__3__+92
enable	jar_adjustable_missiles__effect__acc__4__+92	jar_adjustable_missiles__unit_set_ability__acc__4__+92
enable	jar_adjustable_missiles__effect__acc__5__+92	jar_adjustable_missiles__unit_set_ability__acc__5__+92
enable	jar_adjustable_missiles__effect__acc__0__+93	jar_adjustable_missiles__unit_set_ability__acc__0__+93
enable	jar_adjustable_missiles__effect__acc__1__+93	jar_adjustable_missiles__unit_set_ability__acc__1__+93
enable	jar_adjustable_missiles__effect__acc__2__+93	jar_adjustable_missiles__unit_set_ability__acc__2__+93
enable	jar_adjustable_missiles__effect__acc__3__+93	jar_adjustable_missiles__unit_set_ability__acc__3__+93
enable	jar_adjustable_missiles__effect__acc__4__+93	jar_adjustable_missiles__unit_set_ability__acc__4__+93
enable	jar_adjustable_missiles__effect__acc__5__+93	jar_adjustable_missiles__unit_set_ability__acc__5__+93
enable	jar_adjustable_missiles__effect__acc__0__+94	jar_adjustable_missiles__unit_set_ability__acc__0__+94
enable	jar_adjustable_missiles__effect__acc__1__+94	jar_adjustable_missiles__unit_set_ability__acc__1__+94
enable	jar_adjustable_missiles__effect__acc__2__+94	jar_adjustable_missiles__unit_set_ability__acc__2__+94
enable	jar_adjustable_missiles__effect__acc__3__+94	jar_adjustable_missiles__unit_set_ability__acc__3__+94
enable	jar_adjustable_missiles__effect__acc__4__+94	jar_adjustable_missiles__unit_set_ability__acc__4__+94
enable	jar_adjustable_missiles__effect__acc__5__+94	jar_adjustable_missiles__unit_set_ability__acc__5__+94
enable	jar_adjustable_missiles__effect__acc__0__+95	jar_adjustable_missiles__unit_set_ability__acc__0__+95
enable	jar_adjustable_missiles__effect__acc__1__+95	jar_adjustable_missiles__unit_set_ability__acc__1__+95
enable	jar_adjustable_missiles__effect__acc__2__+95	jar_adjustable_missiles__unit_set_ability__acc__2__+95
enable	jar_adjustable_missiles__effect__acc__3__+95	jar_adjustable_missiles__unit_set_ability__acc__3__+95
enable	jar_adjustable_missiles__effect__acc__4__+95	jar_adjustable_missiles__unit_set_ability__acc__4__+95
enable	jar_adjustable_missiles__effect__acc__5__+95	jar_adjustable_missiles__unit_set_ability__acc__5__+95
enable	jar_adjustable_missiles__effect__acc__0__+96	jar_adjustable_missiles__unit_set_ability__acc__0__+96
enable	jar_adjustable_missiles__effect__acc__1__+96	jar_adjustable_missiles__unit_set_ability__acc__1__+96
enable	jar_adjustable_missiles__effect__acc__2__+96	jar_adjustable_missiles__unit_set_ability__acc__2__+96
enable	jar_adjustable_missiles__effect__acc__3__+96	jar_adjustable_missiles__unit_set_ability__acc__3__+96
enable	jar_adjustable_missiles__effect__acc__4__+96	jar_adjustable_missiles__unit_set_ability__acc__4__+96
enable	jar_adjustable_missiles__effect__acc__5__+96	jar_adjustable_missiles__unit_set_ability__acc__5__+96
enable	jar_adjustable_missiles__effect__acc__0__+97	jar_adjustable_missiles__unit_set_ability__acc__0__+97
enable	jar_adjustable_missiles__effect__acc__1__+97	jar_adjustable_missiles__unit_set_ability__acc__1__+97
enable	jar_adjustable_missiles__effect__acc__2__+97	jar_adjustable_missiles__unit_set_ability__acc__2__+97
enable	jar_adjustable_missiles__effect__acc__3__+97	jar_adjustable_missiles__unit_set_ability__acc__3__+97
enable	jar_adjustable_missiles__effect__acc__4__+97	jar_adjustable_missiles__unit_set_ability__acc__4__+97
enable	jar_adjustable_missiles__effect__acc__5__+97	jar_adjustable_missiles__unit_set_ability__acc__5__+97
enable	jar_adjustable_missiles__effect__acc__0__+98	jar_adjustable_missiles__unit_set_ability__acc__0__+98
enable	jar_adjustable_missiles__effect__acc__1__+98	jar_adjustable_missiles__unit_set_ability__acc__1__+98
enable	jar_adjustable_missiles__effect__acc__2__+98	jar_adjustable_missiles__unit_set_ability__acc__2__+98
enable	jar_adjustable_missiles__effect__acc__3__+98	jar_adjustable_missiles__unit_set_ability__acc__3__+98
enable	jar_adjustable_missiles__effect__acc__4__+98	jar_adjustable_missiles__unit_set_ability__acc__4__+98
enable	jar_adjustable_missiles__effect__acc__5__+98	jar_adjustable_missiles__unit_set_ability__acc__5__+98
enable	jar_adjustable_missiles__effect__acc__0__+99	jar_adjustable_missiles__unit_set_ability__acc__0__+99
enable	jar_adjustable_missiles__effect__acc__1__+99	jar_adjustable_missiles__unit_set_ability__acc__1__+99
enable	jar_adjustable_missiles__effect__acc__2__+99	jar_adjustable_missiles__unit_set_ability__acc__2__+99
enable	jar_adjustable_missiles__effect__acc__3__+99	jar_adjustable_missiles__unit_set_ability__acc__3__+99
enable	jar_adjustable_missiles__effect__acc__4__+99	jar_adjustable_missiles__unit_set_ability__acc__4__+99
enable	jar_adjustable_missiles__effect__acc__5__+99	jar_adjustable_missiles__unit_set_ability__acc__5__+99
enable	jar_adjustable_missiles__effect__acc__0__+100	jar_adjustable_missiles__unit_set_ability__acc__0__+100
enable	jar_adjustable_missiles__effect__acc__1__+100	jar_adjustable_missiles__unit_set_ability__acc__1__+100
enable	jar_adjustable_missiles__effect__acc__2__+100	jar_adjustable_missiles__unit_set_ability__acc__2__+100
enable	jar_adjustable_missiles__effect__acc__3__+100	jar_adjustable_missiles__unit_set_ability__acc__3__+100
enable	jar_adjustable_missiles__effect__acc__4__+100	jar_adjustable_missiles__unit_set_ability__acc__4__+100
enable	jar_adjustable_missiles__effect__acc__5__+100	jar_adjustable_missiles__unit_set_ability__acc__5__+100
enable	jar_adjustable_missiles__effect__acc__0__+101	jar_adjustable_missiles__unit_set_ability__acc__0__+101
enable	jar_adjustable_missiles__effect__acc__1__+101	jar_adjustable_missiles__unit_set_ability__acc__1__+101
enable	jar_adjustable_missiles__effect__acc__2__+101	jar_adjustable_missiles__unit_set_ability__acc__2__+101
enable	jar_adjustable_missiles__effect__acc__3__+101	jar_adjustable_missiles__unit_set_ability__acc__3__+101
enable	jar_adjustable_missiles__effect__acc__4__+101	jar_adjustable_missiles__unit_set_ability__acc__4__+101
enable	jar_adjustable_missiles__effect__acc__5__+101	jar_adjustable_missiles__unit_set_ability__acc__5__+101
enable	jar_adjustable_missiles__effect__acc__0__+102	jar_adjustable_missiles__unit_set_ability__acc__0__+102
enable	jar_adjustable_missiles__effect__acc__1__+102	jar_adjustable_missiles__unit_set_ability__acc__1__+102
enable	jar_adjustable_missiles__effect__acc__2__+102	jar_adjustable_missiles__unit_set_ability__acc__2__+102
enable	jar_adjustable_missiles__effect__acc__3__+102	jar_adjustable_missiles__unit_set_ability__acc__3__+102
enable	jar_adjustable_missiles__effect__acc__4__+102	jar_adjustable_missiles__unit_set_ability__acc__4__+102
enable	jar_adjustable_missiles__effect__acc__5__+102	jar_adjustable_missiles__unit_set_ability__acc__5__+102
enable	jar_adjustable_missiles__effect__acc__0__+103	jar_adjustable_missiles__unit_set_ability__acc__0__+103
enable	jar_adjustable_missiles__effect__acc__1__+103	jar_adjustable_missiles__unit_set_ability__acc__1__+103
enable	jar_adjustable_missiles__effect__acc__2__+103	jar_adjustable_missiles__unit_set_ability__acc__2__+103
enable	jar_adjustable_missiles__effect__acc__3__+103	jar_adjustable_missiles__unit_set_ability__acc__3__+103
enable	jar_adjustable_missiles__effect__acc__4__+103	jar_adjustable_missiles__unit_set_ability__acc__4__+103
enable	jar_adjustable_missiles__effect__acc__5__+103	jar_adjustable_missiles__unit_set_ability__acc__5__+103
enable	jar_adjustable_missiles__effect__acc__0__+104	jar_adjustable_missiles__unit_set_ability__acc__0__+104
enable	jar_adjustable_missiles__effect__acc__1__+104	jar_adjustable_missiles__unit_set_ability__acc__1__+104
enable	jar_adjustable_missiles__effect__acc__2__+104	jar_adjustable_missiles__unit_set_ability__acc__2__+104
enable	jar_adjustable_missiles__effect__acc__3__+104	jar_adjustable_missiles__unit_set_ability__acc__3__+104
enable	jar_adjustable_missiles__effect__acc__4__+104	jar_adjustable_missiles__unit_set_ability__acc__4__+104
enable	jar_adjustable_missiles__effect__acc__5__+104	jar_adjustable_missiles__unit_set_ability__acc__5__+104
enable	jar_adjustable_missiles__effect__acc__0__+105	jar_adjustable_missiles__unit_set_ability__acc__0__+105
enable	jar_adjustable_missiles__effect__acc__1__+105	jar_adjustable_missiles__unit_set_ability__acc__1__+105
enable	jar_adjustable_missiles__effect__acc__2__+105	jar_adjustable_missiles__unit_set_ability__acc__2__+105
enable	jar_adjustable_missiles__effect__acc__3__+105	jar_adjustable_missiles__unit_set_ability__acc__3__+105
enable	jar_adjustable_missiles__effect__acc__4__+105	jar_adjustable_missiles__unit_set_ability__acc__4__+105
enable	jar_adjustable_missiles__effect__acc__5__+105	jar_adjustable_missiles__unit_set_ability__acc__5__+105
enable	jar_adjustable_missiles__effect__acc__0__+106	jar_adjustable_missiles__unit_set_ability__acc__0__+106
enable	jar_adjustable_missiles__effect__acc__1__+106	jar_adjustable_missiles__unit_set_ability__acc__1__+106
enable	jar_adjustable_missiles__effect__acc__2__+106	jar_adjustable_missiles__unit_set_ability__acc__2__+106
enable	jar_adjustable_missiles__effect__acc__3__+106	jar_adjustable_missiles__unit_set_ability__acc__3__+106
enable	jar_adjustable_missiles__effect__acc__4__+106	jar_adjustable_missiles__unit_set_ability__acc__4__+106
enable	jar_adjustable_missiles__effect__acc__5__+106	jar_adjustable_missiles__unit_set_ability__acc__5__+106
enable	jar_adjustable_missiles__effect__acc__0__+107	jar_adjustable_missiles__unit_set_ability__acc__0__+107
enable	jar_adjustable_missiles__effect__acc__1__+107	jar_adjustable_missiles__unit_set_ability__acc__1__+107
enable	jar_adjustable_missiles__effect__acc__2__+107	jar_adjustable_missiles__unit_set_ability__acc__2__+107
enable	jar_adjustable_missiles__effect__acc__3__+107	jar_adjustable_missiles__unit_set_ability__acc__3__+107
enable	jar_adjustable_missiles__effect__acc__4__+107	jar_adjustable_missiles__unit_set_ability__acc__4__+107
enable	jar_adjustable_missiles__effect__acc__5__+107	jar_adjustable_missiles__unit_set_ability__acc__5__+107
enable	jar_adjustable_missiles__effect__acc__0__+108	jar_adjustable_missiles__unit_set_ability__acc__0__+108
enable	jar_adjustable_missiles__effect__acc__1__+108	jar_adjustable_missiles__unit_set_ability__acc__1__+108
enable	jar_adjustable_missiles__effect__acc__2__+108	jar_adjustable_missiles__unit_set_ability__acc__2__+108
enable	jar_adjustable_missiles__effect__acc__3__+108	jar_adjustable_missiles__unit_set_ability__acc__3__+108
enable	jar_adjustable_missiles__effect__acc__4__+108	jar_adjustable_missiles__unit_set_ability__acc__4__+108
enable	jar_adjustable_missiles__effect__acc__5__+108	jar_adjustable_missiles__unit_set_ability__acc__5__+108
enable	jar_adjustable_missiles__effect__acc__0__+109	jar_adjustable_missiles__unit_set_ability__acc__0__+109
enable	jar_adjustable_missiles__effect__acc__1__+109	jar_adjustable_missiles__unit_set_ability__acc__1__+109
enable	jar_adjustable_missiles__effect__acc__2__+109	jar_adjustable_missiles__unit_set_ability__acc__2__+109
enable	jar_adjustable_missiles__effect__acc__3__+109	jar_adjustable_missiles__unit_set_ability__acc__3__+109
enable	jar_adjustable_missiles__effect__acc__4__+109	jar_adjustable_missiles__unit_set_ability__acc__4__+109
enable	jar_adjustable_missiles__effect__acc__5__+109	jar_adjustable_missiles__unit_set_ability__acc__5__+109
enable	jar_adjustable_missiles__effect__acc__0__+110	jar_adjustable_missiles__unit_set_ability__acc__0__+110
enable	jar_adjustable_missiles__effect__acc__1__+110	jar_adjustable_missiles__unit_set_ability__acc__1__+110
enable	jar_adjustable_missiles__effect__acc__2__+110	jar_adjustable_missiles__unit_set_ability__acc__2__+110
enable	jar_adjustable_missiles__effect__acc__3__+110	jar_adjustable_missiles__unit_set_ability__acc__3__+110
enable	jar_adjustable_missiles__effect__acc__4__+110	jar_adjustable_missiles__unit_set_ability__acc__4__+110
enable	jar_adjustable_missiles__effect__acc__5__+110	jar_adjustable_missiles__unit_set_ability__acc__5__+110
enable	jar_adjustable_missiles__effect__acc__0__+111	jar_adjustable_missiles__unit_set_ability__acc__0__+111
enable	jar_adjustable_missiles__effect__acc__1__+111	jar_adjustable_missiles__unit_set_ability__acc__1__+111
enable	jar_adjustable_missiles__effect__acc__2__+111	jar_adjustable_missiles__unit_set_ability__acc__2__+111
enable	jar_adjustable_missiles__effect__acc__3__+111	jar_adjustable_missiles__unit_set_ability__acc__3__+111
enable	jar_adjustable_missiles__effect__acc__4__+111	jar_adjustable_missiles__unit_set_ability__acc__4__+111
enable	jar_adjustable_missiles__effect__acc__5__+111	jar_adjustable_missiles__unit_set_ability__acc__5__+111
enable	jar_adjustable_missiles__effect__acc__0__+112	jar_adjustable_missiles__unit_set_ability__acc__0__+112
enable	jar_adjustable_missiles__effect__acc__1__+112	jar_adjustable_missiles__unit_set_ability__acc__1__+112
enable	jar_adjustable_missiles__effect__acc__2__+112	jar_adjustable_missiles__unit_set_ability__acc__2__+112
enable	jar_adjustable_missiles__effect__acc__3__+112	jar_adjustable_missiles__unit_set_ability__acc__3__+112
enable	jar_adjustable_missiles__effect__acc__4__+112	jar_adjustable_missiles__unit_set_ability__acc__4__+112
enable	jar_adjustable_missiles__effect__acc__5__+112	jar_adjustable_missiles__unit_set_ability__acc__5__+112
enable	jar_adjustable_missiles__effect__acc__0__+113	jar_adjustable_missiles__unit_set_ability__acc__0__+113
enable	jar_adjustable_missiles__effect__acc__1__+113	jar_adjustable_missiles__unit_set_ability__acc__1__+113
enable	jar_adjustable_missiles__effect__acc__2__+113	jar_adjustable_missiles__unit_set_ability__acc__2__+113
enable	jar_adjustable_missiles__effect__acc__3__+113	jar_adjustable_missiles__unit_set_ability__acc__3__+113
enable	jar_adjustable_missiles__effect__acc__4__+113	jar_adjustable_missiles__unit_set_ability__acc__4__+113
enable	jar_adjustable_missiles__effect__acc__5__+113	jar_adjustable_missiles__unit_set_ability__acc__5__+113
enable	jar_adjustable_missiles__effect__acc__0__+114	jar_adjustable_missiles__unit_set_ability__acc__0__+114
enable	jar_adjustable_missiles__effect__acc__1__+114	jar_adjustable_missiles__unit_set_ability__acc__1__+114
enable	jar_adjustable_missiles__effect__acc__2__+114	jar_adjustable_missiles__unit_set_ability__acc__2__+114
enable	jar_adjustable_missiles__effect__acc__3__+114	jar_adjustable_missiles__unit_set_ability__acc__3__+114
enable	jar_adjustable_missiles__effect__acc__4__+114	jar_adjustable_missiles__unit_set_ability__acc__4__+114
enable	jar_adjustable_missiles__effect__acc__5__+114	jar_adjustable_missiles__unit_set_ability__acc__5__+114
enable	jar_adjustable_missiles__effect__acc__0__+115	jar_adjustable_missiles__unit_set_ability__acc__0__+115
enable	jar_adjustable_missiles__effect__acc__1__+115	jar_adjustable_missiles__unit_set_ability__acc__1__+115
enable	jar_adjustable_missiles__effect__acc__2__+115	jar_adjustable_missiles__unit_set_ability__acc__2__+115
enable	jar_adjustable_missiles__effect__acc__3__+115	jar_adjustable_missiles__unit_set_ability__acc__3__+115
enable	jar_adjustable_missiles__effect__acc__4__+115	jar_adjustable_missiles__unit_set_ability__acc__4__+115
enable	jar_adjustable_missiles__effect__acc__5__+115	jar_adjustable_missiles__unit_set_ability__acc__5__+115
enable	jar_adjustable_missiles__effect__acc__0__+116	jar_adjustable_missiles__unit_set_ability__acc__0__+116
enable	jar_adjustable_missiles__effect__acc__1__+116	jar_adjustable_missiles__unit_set_ability__acc__1__+116
enable	jar_adjustable_missiles__effect__acc__2__+116	jar_adjustable_missiles__unit_set_ability__acc__2__+116
enable	jar_adjustable_missiles__effect__acc__3__+116	jar_adjustable_missiles__unit_set_ability__acc__3__+116
enable	jar_adjustable_missiles__effect__acc__4__+116	jar_adjustable_missiles__unit_set_ability__acc__4__+116
enable	jar_adjustable_missiles__effect__acc__5__+116	jar_adjustable_missiles__unit_set_ability__acc__5__+116
enable	jar_adjustable_missiles__effect__acc__0__+117	jar_adjustable_missiles__unit_set_ability__acc__0__+117
enable	jar_adjustable_missiles__effect__acc__1__+117	jar_adjustable_missiles__unit_set_ability__acc__1__+117
enable	jar_adjustable_missiles__effect__acc__2__+117	jar_adjustable_missiles__unit_set_ability__acc__2__+117
enable	jar_adjustable_missiles__effect__acc__3__+117	jar_adjustable_missiles__unit_set_ability__acc__3__+117
enable	jar_adjustable_missiles__effect__acc__4__+117	jar_adjustable_missiles__unit_set_ability__acc__4__+117
enable	jar_adjustable_missiles__effect__acc__5__+117	jar_adjustable_missiles__unit_set_ability__acc__5__+117
enable	jar_adjustable_missiles__effect__acc__0__+118	jar_adjustable_missiles__unit_set_ability__acc__0__+118
enable	jar_adjustable_missiles__effect__acc__1__+118	jar_adjustable_missiles__unit_set_ability__acc__1__+118
enable	jar_adjustable_missiles__effect__acc__2__+118	jar_adjustable_missiles__unit_set_ability__acc__2__+118
enable	jar_adjustable_missiles__effect__acc__3__+118	jar_adjustable_missiles__unit_set_ability__acc__3__+118
